"Time (CET)","Estonia (EE) > Finland (FI) [MW]","Finland (FI) > Estonia (EE) [MW]"
"26.10.2018 09:00 - 26.10.2018 10:00","0","808"
"26.10.2018 10:00 - 26.10.2018 11:00","0","692"
"26.10.2018 11:00 - 26.10.2018 12:00","0","785"
"26.10.2018 12:00 - 26.10.2018 13:00","0","849"
"26.10.2018 13:00 - 26.10.2018 14:00","0","840"
"26.10.2018 14:00 - 26.10.2018 15:00","0","832"
"26.10.2018 15:00 - 26.10.2018 16:00","0","771"
"26.10.2018 16:00 - 26.10.2018 17:00","0","813"
"26.10.2018 17:00 - 26.10.2018 18:00","0","589"
"26.10.2018 18:00 - 26.10.2018 19:00","0","428"
"26.10.2018 19:00 - 26.10.2018 20:00","0","508"
"26.10.2018 20:00 - 26.10.2018 21:00","0","770"
"26.10.2018 21:00 - 26.10.2018 22:00","0","775"
"26.10.2018 22:00 - 26.10.2018 23:00","0","206"
"26.10.2018 23:00 - 27.10.2018 00:00","0","25"
"27.10.2018 00:00 - 27.10.2018 01:00","0","42"
"27.10.2018 01:00 - 27.10.2018 02:00","0","18"
"27.10.2018 02:00 - 27.10.2018 03:00","N/A","N/A"
"27.10.2018 03:00 - 27.10.2018 04:00","0","30"
"27.10.2018 04:00 - 27.10.2018 05:00","0","123"
"27.10.2018 05:00 - 27.10.2018 06:00","0","8"
"27.10.2018 06:00 - 27.10.2018 07:00","0","302"
"27.10.2018 07:00 - 27.10.2018 08:00","0","273"
"27.10.2018 08:00 - 27.10.2018 09:00","0","782"
"27.10.2018 09:00 - 27.10.2018 10:00","0","832"
"27.10.2018 10:00 - 27.10.2018 11:00","0","816"
"27.10.2018 11:00 - 27.10.2018 12:00","0","778"
"27.10.2018 12:00 - 27.10.2018 13:00","0","784"
"27.10.2018 13:00 - 27.10.2018 14:00","0","709"
"27.10.2018 14:00 - 27.10.2018 15:00","0","619"
"27.10.2018 15:00 - 27.10.2018 16:00","0","627"
"27.10.2018 16:00 - 27.10.2018 17:00","0","824"
"27.10.2018 17:00 - 27.10.2018 18:00","0","954"
"27.10.2018 18:00 - 27.10.2018 19:00","0","960"
"27.10.2018 19:00 - 27.10.2018 20:00","0","941"
"27.10.2018 20:00 - 27.10.2018 21:00","0","906"
"27.10.2018 21:00 - 27.10.2018 22:00","0","816"
"27.10.2018 22:00 - 27.10.2018 23:00","0","471"
"27.10.2018 23:00 - 28.10.2018 00:00","0","37"
"28.10.2018 00:00 - 28.10.2018 01:00","93","0"
"28.10.2018 01:00 - 28.10.2018 02:00","123","0"
"28.10.2018 02:00 - 28.10.2018 03:00","N/A","N/A"
"28.10.2018 02:00 - 28.10.2018 03:00","15","0"
"28.10.2018 03:00 - 28.10.2018 04:00","23","0"
"28.10.2018 04:00 - 28.10.2018 05:00","N/A","N/A"
"28.10.2018 05:00 - 28.10.2018 06:00","10","0"
"28.10.2018 06:00 - 28.10.2018 07:00","1","0"
"28.10.2018 07:00 - 28.10.2018 08:00","0","107"
"28.10.2018 08:00 - 28.10.2018 09:00","0","412"
"28.10.2018 09:00 - 28.10.2018 10:00","0","603"
"28.10.2018 10:00 - 28.10.2018 11:00","0","878"
"28.10.2018 11:00 - 28.10.2018 12:00","0","946"
"28.10.2018 12:00 - 28.10.2018 13:00","0","888"
"28.10.2018 13:00 - 28.10.2018 14:00","0","650"
"28.10.2018 14:00 - 28.10.2018 15:00","0","553"
"28.10.2018 15:00 - 28.10.2018 16:00","0","443"
"28.10.2018 16:00 - 28.10.2018 17:00","0","793"
"28.10.2018 17:00 - 28.10.2018 18:00","0","816"
"28.10.2018 18:00 - 28.10.2018 19:00","0","941"
"28.10.2018 19:00 - 28.10.2018 20:00","0","859"
"28.10.2018 20:00 - 28.10.2018 21:00","0","646"
"28.10.2018 21:00 - 28.10.2018 22:00","0","233"
"28.10.2018 22:00 - 28.10.2018 23:00","0","37"
"28.10.2018 23:00 - 29.10.2018 00:00","27","0"
"29.10.2018 00:00 - 29.10.2018 01:00","162","0"
"29.10.2018 01:00 - 29.10.2018 02:00","87","0"
"29.10.2018 02:00 - 29.10.2018 03:00","N/A","N/A"
"29.10.2018 03:00 - 29.10.2018 04:00","140","0"
"29.10.2018 04:00 - 29.10.2018 05:00","48","0"
"29.10.2018 05:00 - 29.10.2018 06:00","0","59"
"29.10.2018 06:00 - 29.10.2018 07:00","0","79"
"29.10.2018 07:00 - 29.10.2018 08:00","0","492"
"29.10.2018 08:00 - 29.10.2018 09:00","0","548"
"29.10.2018 09:00 - 29.10.2018 10:00","0","712"
"29.10.2018 10:00 - 29.10.2018 11:00","0","696"
"29.10.2018 11:00 - 29.10.2018 12:00","0","626"
"29.10.2018 12:00 - 29.10.2018 13:00","0","625"
"29.10.2018 13:00 - 29.10.2018 14:00","0","584"
"29.10.2018 14:00 - 29.10.2018 15:00","0","562"
"29.10.2018 15:00 - 29.10.2018 16:00","0","476"
"29.10.2018 16:00 - 29.10.2018 17:00","0","246"
"29.10.2018 17:00 - 29.10.2018 18:00","0","177"
"29.10.2018 18:00 - 29.10.2018 19:00","0","152"
"29.10.2018 19:00 - 29.10.2018 20:00","0","342"
"29.10.2018 20:00 - 29.10.2018 21:00","0","317"
"29.10.2018 21:00 - 29.10.2018 22:00","0","115"
"29.10.2018 22:00 - 29.10.2018 23:00","111","0"
"29.10.2018 23:00 - 30.10.2018 00:00","274","0"
"30.10.2018 00:00 - 30.10.2018 01:00","209","0"
"30.10.2018 01:00 - 30.10.2018 02:00","236","0"
"30.10.2018 02:00 - 30.10.2018 03:00","N/A","N/A"
"30.10.2018 03:00 - 30.10.2018 04:00","154","0"
"30.10.2018 04:00 - 30.10.2018 05:00","26","0"
"30.10.2018 05:00 - 30.10.2018 06:00","237","0"
"30.10.2018 06:00 - 30.10.2018 07:00","0","110"
"30.10.2018 07:00 - 30.10.2018 08:00","0","503"
"30.10.2018 08:00 - 30.10.2018 09:00","0","519"
"30.10.2018 09:00 - 30.10.2018 10:00","0","428"
"30.10.2018 10:00 - 30.10.2018 11:00","0","271"
"30.10.2018 11:00 - 30.10.2018 12:00","0","325"
"30.10.2018 12:00 - 30.10.2018 13:00","0","360"
"30.10.2018 13:00 - 30.10.2018 14:00","0","468"
"30.10.2018 14:00 - 30.10.2018 15:00","0","385"
"30.10.2018 15:00 - 30.10.2018 16:00","0","345"
"30.10.2018 16:00 - 30.10.2018 17:00","0","432"
"30.10.2018 17:00 - 30.10.2018 18:00","0","454"
"30.10.2018 18:00 - 30.10.2018 19:00","0","457"
"30.10.2018 19:00 - 30.10.2018 20:00","0","479"
"30.10.2018 20:00 - 30.10.2018 21:00","0","384"
"30.10.2018 21:00 - 30.10.2018 22:00","0","229"
"30.10.2018 22:00 - 30.10.2018 23:00","63","0"
"30.10.2018 23:00 - 31.10.2018 00:00","0","4"
"31.10.2018 00:00 - 31.10.2018 01:00","146","0"
"31.10.2018 01:00 - 31.10.2018 02:00","193","0"
"31.10.2018 02:00 - 31.10.2018 03:00","N/A","N/A"
"31.10.2018 03:00 - 31.10.2018 04:00","70","0"
"31.10.2018 04:00 - 31.10.2018 05:00","16","0"
"31.10.2018 05:00 - 31.10.2018 06:00","357","0"
"31.10.2018 06:00 - 31.10.2018 07:00","159","0"
"31.10.2018 07:00 - 31.10.2018 08:00","0","331"
"31.10.2018 08:00 - 31.10.2018 09:00","0","406"
"31.10.2018 09:00 - 31.10.2018 10:00","0","370"
"31.10.2018 10:00 - 31.10.2018 11:00","0","296"
"31.10.2018 11:00 - 31.10.2018 12:00","0","335"
"31.10.2018 12:00 - 31.10.2018 13:00","0","343"
"31.10.2018 13:00 - 31.10.2018 14:00","0","322"
"31.10.2018 14:00 - 31.10.2018 15:00","0","336"
"31.10.2018 15:00 - 31.10.2018 16:00","0","342"
"31.10.2018 16:00 - 31.10.2018 17:00","0","361"
"31.10.2018 17:00 - 31.10.2018 18:00","0","359"
"31.10.2018 18:00 - 31.10.2018 19:00","0","377"
"31.10.2018 19:00 - 31.10.2018 20:00","0","411"
"31.10.2018 20:00 - 31.10.2018 21:00","0","543"
"31.10.2018 21:00 - 31.10.2018 22:00","0","20"
"31.10.2018 22:00 - 31.10.2018 23:00","14","0"
"31.10.2018 23:00 - 01.11.2018 00:00","23","0"
"01.11.2018 00:00 - 01.11.2018 01:00","44","0"
"01.11.2018 01:00 - 01.11.2018 02:00","275","0"
"01.11.2018 02:00 - 01.11.2018 03:00","N/A","N/A"
"01.11.2018 03:00 - 01.11.2018 04:00","230","0"
"01.11.2018 04:00 - 01.11.2018 05:00","225","0"
"01.11.2018 05:00 - 01.11.2018 06:00","0","1"
"01.11.2018 06:00 - 01.11.2018 07:00","0","79"
"01.11.2018 07:00 - 01.11.2018 08:00","0","207"
"01.11.2018 08:00 - 01.11.2018 09:00","0","268"
"01.11.2018 09:00 - 01.11.2018 10:00","0","456"
"01.11.2018 10:00 - 01.11.2018 11:00","0","420"
"01.11.2018 11:00 - 01.11.2018 12:00","0","273"
"01.11.2018 12:00 - 01.11.2018 13:00","0","121"
"01.11.2018 13:00 - 01.11.2018 14:00","0","581"
"01.11.2018 14:00 - 01.11.2018 15:00","0","595"
"01.11.2018 15:00 - 01.11.2018 16:00","0","228"
"01.11.2018 16:00 - 01.11.2018 17:00","0","282"
"01.11.2018 17:00 - 01.11.2018 18:00","55","0"
"01.11.2018 18:00 - 01.11.2018 19:00","176","0"
"01.11.2018 19:00 - 01.11.2018 20:00","0","49"
"01.11.2018 20:00 - 01.11.2018 21:00","0","195"
"01.11.2018 21:00 - 01.11.2018 22:00","292","0"
"01.11.2018 22:00 - 01.11.2018 23:00","471","0"
"01.11.2018 23:00 - 02.11.2018 00:00","578","0"
"02.11.2018 00:00 - 02.11.2018 01:00","619","0"
"02.11.2018 01:00 - 02.11.2018 02:00","661","0"
"02.11.2018 02:00 - 02.11.2018 03:00","N/A","N/A"
"02.11.2018 03:00 - 02.11.2018 04:00","620","0"
"02.11.2018 04:00 - 02.11.2018 05:00","486","0"
"02.11.2018 05:00 - 02.11.2018 06:00","62","0"
"02.11.2018 06:00 - 02.11.2018 07:00","0","148"
"02.11.2018 07:00 - 02.11.2018 08:00","0","594"
"02.11.2018 08:00 - 02.11.2018 09:00","0","699"
"02.11.2018 09:00 - 02.11.2018 10:00","0","556"
"02.11.2018 10:00 - 02.11.2018 11:00","0","484"
"02.11.2018 11:00 - 02.11.2018 12:00","0","386"
"02.11.2018 12:00 - 02.11.2018 13:00","0","469"
"02.11.2018 13:00 - 02.11.2018 14:00","0","538"
"02.11.2018 14:00 - 02.11.2018 15:00","0","513"
"02.11.2018 15:00 - 02.11.2018 16:00","0","546"
"02.11.2018 16:00 - 02.11.2018 17:00","0","624"
"02.11.2018 17:00 - 02.11.2018 18:00","0","679"
"02.11.2018 18:00 - 02.11.2018 19:00","0","591"
"02.11.2018 19:00 - 02.11.2018 20:00","0","337"
"02.11.2018 20:00 - 02.11.2018 21:00","0","237"
"02.11.2018 21:00 - 02.11.2018 22:00","0","99"
"02.11.2018 22:00 - 02.11.2018 23:00","11","0"
"02.11.2018 23:00 - 03.11.2018 00:00","0","18"
"03.11.2018 00:00 - 03.11.2018 01:00","8","0"
"03.11.2018 01:00 - 03.11.2018 02:00","9","0"
"03.11.2018 02:00 - 03.11.2018 03:00","N/A","N/A"
"03.11.2018 03:00 - 03.11.2018 04:00","10","0"
"03.11.2018 04:00 - 03.11.2018 05:00","1","0"
"03.11.2018 05:00 - 03.11.2018 06:00","14","0"
"03.11.2018 06:00 - 03.11.2018 07:00","0","123"
"03.11.2018 07:00 - 03.11.2018 08:00","0","279"
"03.11.2018 08:00 - 03.11.2018 09:00","0","533"
"03.11.2018 09:00 - 03.11.2018 10:00","0","748"
"03.11.2018 10:00 - 03.11.2018 11:00","0","778"
"03.11.2018 11:00 - 03.11.2018 12:00","0","779"
"03.11.2018 12:00 - 03.11.2018 13:00","0","786"
"03.11.2018 13:00 - 03.11.2018 14:00","0","795"
"03.11.2018 14:00 - 03.11.2018 15:00","0","733"
"03.11.2018 15:00 - 03.11.2018 16:00","0","678"
"03.11.2018 16:00 - 03.11.2018 17:00","0","832"
"03.11.2018 17:00 - 03.11.2018 18:00","0","878"
"03.11.2018 18:00 - 03.11.2018 19:00","0","892"
"03.11.2018 19:00 - 03.11.2018 20:00","0","753"
"03.11.2018 20:00 - 03.11.2018 21:00","0","716"
"03.11.2018 21:00 - 03.11.2018 22:00","0","240"
"03.11.2018 22:00 - 03.11.2018 23:00","0","89"
"03.11.2018 23:00 - 04.11.2018 00:00","0","35"
"04.11.2018 00:00 - 04.11.2018 01:00","6","0"
"04.11.2018 01:00 - 04.11.2018 02:00","61","0"
"04.11.2018 02:00 - 04.11.2018 03:00","N/A","N/A"
"04.11.2018 03:00 - 04.11.2018 04:00","45","0"
"04.11.2018 04:00 - 04.11.2018 05:00","0","13"
"04.11.2018 05:00 - 04.11.2018 06:00","7","0"
"04.11.2018 06:00 - 04.11.2018 07:00","6","0"
"04.11.2018 07:00 - 04.11.2018 08:00","N/A","N/A"
"04.11.2018 08:00 - 04.11.2018 09:00","0","369"
"04.11.2018 09:00 - 04.11.2018 10:00","0","752"
"04.11.2018 10:00 - 04.11.2018 11:00","0","753"
"04.11.2018 11:00 - 04.11.2018 12:00","0","757"
"04.11.2018 12:00 - 04.11.2018 13:00","0","760"
"04.11.2018 13:00 - 04.11.2018 14:00","0","746"
"04.11.2018 14:00 - 04.11.2018 15:00","0","616"
"04.11.2018 15:00 - 04.11.2018 16:00","0","458"
"04.11.2018 16:00 - 04.11.2018 17:00","0","869"
"04.11.2018 17:00 - 04.11.2018 18:00","0","899"
"04.11.2018 18:00 - 04.11.2018 19:00","0","859"
"04.11.2018 19:00 - 04.11.2018 20:00","0","657"
"04.11.2018 20:00 - 04.11.2018 21:00","0","652"
"04.11.2018 21:00 - 04.11.2018 22:00","0","199"
"04.11.2018 22:00 - 04.11.2018 23:00","0","4"
"04.11.2018 23:00 - 05.11.2018 00:00","208","0"
"05.11.2018 00:00 - 05.11.2018 01:00","420","0"
"05.11.2018 01:00 - 05.11.2018 02:00","648","0"
"05.11.2018 02:00 - 05.11.2018 03:00","N/A","N/A"
"05.11.2018 03:00 - 05.11.2018 04:00","527","0"
"05.11.2018 04:00 - 05.11.2018 05:00","27","0"
"05.11.2018 05:00 - 05.11.2018 06:00","0","66"
"05.11.2018 06:00 - 05.11.2018 07:00","0","380"
"05.11.2018 07:00 - 05.11.2018 08:00","0","N/A"
"05.11.2018 08:00 - 05.11.2018 09:00","0","569"
"05.11.2018 09:00 - 05.11.2018 10:00","0","533"
"05.11.2018 10:00 - 05.11.2018 11:00","0","565"
"05.11.2018 11:00 - 05.11.2018 12:00","0","507"
"05.11.2018 12:00 - 05.11.2018 13:00","0","595"
"05.11.2018 13:00 - 05.11.2018 14:00","0","626"
"05.11.2018 14:00 - 05.11.2018 15:00","0","607"
"05.11.2018 15:00 - 05.11.2018 16:00","0","614"
"05.11.2018 16:00 - 05.11.2018 17:00","0","491"
"05.11.2018 17:00 - 05.11.2018 18:00","0","601"
"05.11.2018 18:00 - 05.11.2018 19:00","0","601"
"05.11.2018 19:00 - 05.11.2018 20:00","0","526"
"05.11.2018 20:00 - 05.11.2018 21:00","0","349"
"05.11.2018 21:00 - 05.11.2018 22:00","58","0"
"05.11.2018 22:00 - 05.11.2018 23:00","350","0"
"05.11.2018 23:00 - 06.11.2018 00:00","560","0"
"06.11.2018 00:00 - 06.11.2018 01:00","501","0"
"06.11.2018 01:00 - 06.11.2018 02:00","626","0"
"06.11.2018 02:00 - 06.11.2018 03:00","N/A","N/A"
"06.11.2018 03:00 - 06.11.2018 04:00","622","0"
"06.11.2018 04:00 - 06.11.2018 05:00","620","0"
"06.11.2018 05:00 - 06.11.2018 06:00","327","0"
"06.11.2018 06:00 - 06.11.2018 07:00","0","143"
"06.11.2018 07:00 - 06.11.2018 08:00","0","335"
"06.11.2018 08:00 - 06.11.2018 09:00","0","355"
"06.11.2018 09:00 - 06.11.2018 10:00","0","362"
"06.11.2018 10:00 - 06.11.2018 11:00","0","302"
"06.11.2018 11:00 - 06.11.2018 12:00","0","228"
"06.11.2018 12:00 - 06.11.2018 13:00","0","241"
"06.11.2018 13:00 - 06.11.2018 14:00","0","267"
"06.11.2018 14:00 - 06.11.2018 15:00","0","241"
"06.11.2018 15:00 - 06.11.2018 16:00","0","278"
"06.11.2018 16:00 - 06.11.2018 17:00","0","66"
"06.11.2018 17:00 - 06.11.2018 18:00","209","0"
"06.11.2018 18:00 - 06.11.2018 19:00","85","0"
"06.11.2018 19:00 - 06.11.2018 20:00","0","133"
"06.11.2018 20:00 - 06.11.2018 21:00","0","49"
"06.11.2018 21:00 - 06.11.2018 22:00","351","0"
"06.11.2018 22:00 - 06.11.2018 23:00","634","0"
"06.11.2018 23:00 - 07.11.2018 00:00","611","0"
"07.11.2018 00:00 - 07.11.2018 01:00","656","0"
"07.11.2018 01:00 - 07.11.2018 02:00","656","0"
"07.11.2018 02:00 - 07.11.2018 03:00","N/A","N/A"
"07.11.2018 03:00 - 07.11.2018 04:00","657","0"
"07.11.2018 04:00 - 07.11.2018 05:00","648","0"
"07.11.2018 05:00 - 07.11.2018 06:00","456","0"
"07.11.2018 06:00 - 07.11.2018 07:00","126","0"
"07.11.2018 07:00 - 07.11.2018 08:00","0","115"
"07.11.2018 08:00 - 07.11.2018 09:00","0","51"
"07.11.2018 09:00 - 07.11.2018 10:00","0","256"
"07.11.2018 10:00 - 07.11.2018 11:00","0","244"
"07.11.2018 11:00 - 07.11.2018 12:00","0","225"
"07.11.2018 12:00 - 07.11.2018 13:00","0","245"
"07.11.2018 13:00 - 07.11.2018 14:00","0","254"
"07.11.2018 14:00 - 07.11.2018 15:00","0","252"
"07.11.2018 15:00 - 07.11.2018 16:00","0","148"
"07.11.2018 16:00 - 07.11.2018 17:00","57","0"
"07.11.2018 17:00 - 07.11.2018 18:00","147","0"
"07.11.2018 18:00 - 07.11.2018 19:00","110","0"
"07.11.2018 19:00 - 07.11.2018 20:00","0","182"
"07.11.2018 20:00 - 07.11.2018 21:00","0","165"
"07.11.2018 21:00 - 07.11.2018 22:00","206","0"
"07.11.2018 22:00 - 07.11.2018 23:00","544","0"
"07.11.2018 23:00 - 08.11.2018 00:00","590","0"
"08.11.2018 00:00 - 08.11.2018 01:00","295","0"
"08.11.2018 01:00 - 08.11.2018 02:00","431","0"
"08.11.2018 02:00 - 08.11.2018 03:00","N/A","N/A"
"08.11.2018 03:00 - 08.11.2018 04:00","458","0"
"08.11.2018 04:00 - 08.11.2018 05:00","122","0"
"08.11.2018 05:00 - 08.11.2018 06:00","0","34"
"08.11.2018 06:00 - 08.11.2018 07:00","0","206"
"08.11.2018 07:00 - 08.11.2018 08:00","0","224"
"08.11.2018 08:00 - 08.11.2018 09:00","0","272"
"08.11.2018 09:00 - 08.11.2018 10:00","0","278"
"08.11.2018 10:00 - 08.11.2018 11:00","0","270"
"08.11.2018 11:00 - 08.11.2018 12:00","0","216"
"08.11.2018 12:00 - 08.11.2018 13:00","0","255"
"08.11.2018 13:00 - 08.11.2018 14:00","0","214"
"08.11.2018 14:00 - 08.11.2018 15:00","0","230"
"08.11.2018 15:00 - 08.11.2018 16:00","0","160"
"08.11.2018 16:00 - 08.11.2018 17:00","0","41"
"08.11.2018 17:00 - 08.11.2018 18:00","124","0"
"08.11.2018 18:00 - 08.11.2018 19:00","0","87"
"08.11.2018 19:00 - 08.11.2018 20:00","0","164"
"08.11.2018 20:00 - 08.11.2018 21:00","0","135"
"08.11.2018 21:00 - 08.11.2018 22:00","0","50"
"08.11.2018 22:00 - 08.11.2018 23:00","473","0"
"08.11.2018 23:00 - 09.11.2018 00:00","585","0"
"09.11.2018 00:00 - 09.11.2018 01:00","242","0"
"09.11.2018 01:00 - 09.11.2018 02:00","296","0"
"09.11.2018 02:00 - 09.11.2018 03:00","N/A","N/A"
"09.11.2018 03:00 - 09.11.2018 04:00","362","0"
"09.11.2018 04:00 - 09.11.2018 05:00","75","0"
"09.11.2018 05:00 - 09.11.2018 06:00","0","35"
"09.11.2018 06:00 - 09.11.2018 07:00","0","227"
"09.11.2018 07:00 - 09.11.2018 08:00","0","286"
"09.11.2018 08:00 - 09.11.2018 09:00","0","327"
"09.11.2018 09:00 - 09.11.2018 10:00","0","311"
"09.11.2018 10:00 - 09.11.2018 11:00","0","322"
"09.11.2018 11:00 - 09.11.2018 12:00","0","304"
"09.11.2018 12:00 - 09.11.2018 13:00","0","318"
"09.11.2018 13:00 - 09.11.2018 14:00","0","285"
"09.11.2018 14:00 - 09.11.2018 15:00","0","271"
"09.11.2018 15:00 - 09.11.2018 16:00","0","286"
"09.11.2018 16:00 - 09.11.2018 17:00","0","344"
"09.11.2018 17:00 - 09.11.2018 18:00","0","329"
"09.11.2018 18:00 - 09.11.2018 19:00","0","269"
"09.11.2018 19:00 - 09.11.2018 20:00","0","334"
"09.11.2018 20:00 - 09.11.2018 21:00","0","408"
"09.11.2018 21:00 - 09.11.2018 22:00","0","525"
"09.11.2018 22:00 - 09.11.2018 23:00","0","48"
"09.11.2018 23:00 - 10.11.2018 00:00","0","24"
"10.11.2018 00:00 - 10.11.2018 01:00","0","1"
"10.11.2018 01:00 - 10.11.2018 02:00","0","0"
"10.11.2018 02:00 - 10.11.2018 03:00","N/A","N/A"
"10.11.2018 03:00 - 10.11.2018 04:00","0","0"
"10.11.2018 04:00 - 10.11.2018 05:00","0","0"
"10.11.2018 05:00 - 10.11.2018 06:00","0","14"
"10.11.2018 06:00 - 10.11.2018 07:00","0","175"
"10.11.2018 07:00 - 10.11.2018 08:00","0","556"
"10.11.2018 08:00 - 10.11.2018 09:00","0","650"
"10.11.2018 09:00 - 10.11.2018 10:00","0","657"
"10.11.2018 10:00 - 10.11.2018 11:00","0","657"
"10.11.2018 11:00 - 10.11.2018 12:00","0","657"
"10.11.2018 12:00 - 10.11.2018 13:00","0","657"
"10.11.2018 13:00 - 10.11.2018 14:00","0","657"
"10.11.2018 14:00 - 10.11.2018 15:00","0","657"
"10.11.2018 15:00 - 10.11.2018 16:00","0","657"
"10.11.2018 16:00 - 10.11.2018 17:00","0","638"
"10.11.2018 17:00 - 10.11.2018 18:00","0","640"
"10.11.2018 18:00 - 10.11.2018 19:00","0","657"
"10.11.2018 19:00 - 10.11.2018 20:00","0","657"
"10.11.2018 20:00 - 10.11.2018 21:00","0","607"
"10.11.2018 21:00 - 10.11.2018 22:00","0","132"
"10.11.2018 22:00 - 10.11.2018 23:00","0","25"
"10.11.2018 23:00 - 11.11.2018 00:00","0","1"
"11.11.2018 00:00 - 11.11.2018 01:00","0","82"
"11.11.2018 01:00 - 11.11.2018 02:00","0","45"
"11.11.2018 02:00 - 11.11.2018 03:00","N/A","N/A"
"11.11.2018 03:00 - 11.11.2018 04:00","0","67"
"11.11.2018 04:00 - 11.11.2018 05:00","0","79"
"11.11.2018 05:00 - 11.11.2018 06:00","0","181"
"11.11.2018 06:00 - 11.11.2018 07:00","0","228"
"11.11.2018 07:00 - 11.11.2018 08:00","0","269"
"11.11.2018 08:00 - 11.11.2018 09:00","0","638"
"11.11.2018 09:00 - 11.11.2018 10:00","0","652"
"11.11.2018 10:00 - 11.11.2018 11:00","0","453"
"11.11.2018 11:00 - 11.11.2018 12:00","0","625"
"11.11.2018 12:00 - 11.11.2018 13:00","0","619"
"11.11.2018 13:00 - 11.11.2018 14:00","0","615"
"11.11.2018 14:00 - 11.11.2018 15:00","0","612"
"11.11.2018 15:00 - 11.11.2018 16:00","0","377"
"11.11.2018 16:00 - 11.11.2018 17:00","0","610"
"11.11.2018 17:00 - 11.11.2018 18:00","0","606"
"11.11.2018 18:00 - 11.11.2018 19:00","0","606"
"11.11.2018 19:00 - 11.11.2018 20:00","0","624"
"11.11.2018 20:00 - 11.11.2018 21:00","0","630"
"11.11.2018 21:00 - 11.11.2018 22:00","0","86"
"11.11.2018 22:00 - 11.11.2018 23:00","0","26"
"11.11.2018 23:00 - 12.11.2018 00:00","0","24"
"12.11.2018 00:00 - 12.11.2018 01:00","0","15"
"12.11.2018 01:00 - 12.11.2018 02:00","0","30"
"12.11.2018 02:00 - 12.11.2018 03:00","N/A","N/A"
"12.11.2018 03:00 - 12.11.2018 04:00","34","0"
"12.11.2018 04:00 - 12.11.2018 05:00","0","12"
"12.11.2018 05:00 - 12.11.2018 06:00","17","0"
"12.11.2018 06:00 - 12.11.2018 07:00","0","342"
"12.11.2018 07:00 - 12.11.2018 08:00","0","459"
"12.11.2018 08:00 - 12.11.2018 09:00","0","589"
"12.11.2018 09:00 - 12.11.2018 10:00","0","637"
"12.11.2018 10:00 - 12.11.2018 11:00","0","657"
"12.11.2018 11:00 - 12.11.2018 12:00","0","657"
"12.11.2018 12:00 - 12.11.2018 13:00","0","645"
"12.11.2018 13:00 - 12.11.2018 14:00","0","657"
"12.11.2018 14:00 - 12.11.2018 15:00","0","658"
"12.11.2018 15:00 - 12.11.2018 16:00","0","642"
"12.11.2018 16:00 - 12.11.2018 17:00","0","657"
"12.11.2018 17:00 - 12.11.2018 18:00","0","641"
"12.11.2018 18:00 - 12.11.2018 19:00","0","632"
"12.11.2018 19:00 - 12.11.2018 20:00","0","609"
"12.11.2018 20:00 - 12.11.2018 21:00","0","570"
"12.11.2018 21:00 - 12.11.2018 22:00","0","53"
"12.11.2018 22:00 - 12.11.2018 23:00","183","0"
"12.11.2018 23:00 - 13.11.2018 00:00","604","0"
"13.11.2018 00:00 - 13.11.2018 01:00","470","0"
"13.11.2018 01:00 - 13.11.2018 02:00","304","0"
"13.11.2018 02:00 - 13.11.2018 03:00","N/A","N/A"
"13.11.2018 03:00 - 13.11.2018 04:00","0","7"
"13.11.2018 04:00 - 13.11.2018 05:00","78","0"
"13.11.2018 05:00 - 13.11.2018 06:00","0","188"
"13.11.2018 06:00 - 13.11.2018 07:00","0","617"
"13.11.2018 07:00 - 13.11.2018 08:00","0","657"
"13.11.2018 08:00 - 13.11.2018 09:00","0","657"
"13.11.2018 09:00 - 13.11.2018 10:00","0","657"
"13.11.2018 10:00 - 13.11.2018 11:00","0","657"
"13.11.2018 11:00 - 13.11.2018 12:00","0","658"
"13.11.2018 12:00 - 13.11.2018 13:00","0","658"
"13.11.2018 13:00 - 13.11.2018 14:00","0","658"
"13.11.2018 14:00 - 13.11.2018 15:00","0","657"
"13.11.2018 15:00 - 13.11.2018 16:00","0","658"
"13.11.2018 16:00 - 13.11.2018 17:00","0","658"
"13.11.2018 17:00 - 13.11.2018 18:00","0","658"
"13.11.2018 18:00 - 13.11.2018 19:00","0","658"
"13.11.2018 19:00 - 13.11.2018 20:00","0","658"
"13.11.2018 20:00 - 13.11.2018 21:00","0","652"
"13.11.2018 21:00 - 13.11.2018 22:00","0","281"
"13.11.2018 22:00 - 13.11.2018 23:00","28","0"
"13.11.2018 23:00 - 14.11.2018 00:00","1","0"
"14.11.2018 00:00 - 14.11.2018 01:00","0","0"
"14.11.2018 01:00 - 14.11.2018 02:00","0","0"
"14.11.2018 02:00 - 14.11.2018 03:00","N/A","N/A"
"14.11.2018 03:00 - 14.11.2018 04:00","0","1"
"14.11.2018 04:00 - 14.11.2018 05:00","0","56"
"14.11.2018 05:00 - 14.11.2018 06:00","0","216"
"14.11.2018 06:00 - 14.11.2018 07:00","0","630"
"14.11.2018 07:00 - 14.11.2018 08:00","0","613"
"14.11.2018 08:00 - 14.11.2018 09:00","0","640"
"14.11.2018 09:00 - 14.11.2018 10:00","0","639"
"14.11.2018 10:00 - 14.11.2018 11:00","0","653"
"14.11.2018 11:00 - 14.11.2018 12:00","0","621"
"14.11.2018 12:00 - 14.11.2018 13:00","0","657"
"14.11.2018 13:00 - 14.11.2018 14:00","0","637"
